"Port_Code","Port","Int_Code","Intl_Geography","Group_ID","I_Mode","Value_2010","Weight"
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","11",3,1.08,0.03
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","11",4,23.14,0.11
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","11",5,0.38,2.88723217377426e-03
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","12",3,1.53,0.59
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","12",4,0.30,0.01
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","12",5,4.81087466950001e-03,5.1501570720633e-05
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","13",3,5.36,0.55
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","13",4,4.0184520989571e-03,2.48052623249078e-04
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","16",4,341.78,0.04
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","16",5,1.551515679e-03,1.54618401e-04
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","17",3,8.23,0.70
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","17",4,9.55,0.14
"42660","Seattle-Tacoma-Bellevue","155rem","Remainder of Western Europe","17",5,3.70,0.67
